anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_12,gate_patch_13,gate_patch_14
2025-06-16,0.23433693,0.1525015,0.22206508,0.10392349,0.120456636,0.16671635
2025-06-17,0.23433693,0.1525015,0.22206508,0.10392349,0.120456636,0.16671635
2025-06-18,0.23433693,0.1525015,0.22206508,0.10392349,0.120456636,0.16671635
2025-06-20,0.23433693,0.1525015,0.22206508,0.10392349,0.120456636,0.16671635
2025-06-23,0.2134976,0.1731126,0.18659203,0.118683025,0.1247254,0.18338938
2025-06-24,0.2134976,0.1731126,0.18659203,0.118683025,0.1247254,0.18338938
2025-06-25,0.2134976,0.1731126,0.18659203,0.118683025,0.1247254,0.18338938
2025-06-26,0.2134976,0.1731126,0.18659203,0.118683025,0.1247254,0.18338938
2025-06-27,0.2134976,0.1731126,0.18659203,0.118683025,0.1247254,0.18338938
2025-06-30,0.16813244,0.1673884,0.21038385,0.10701625,0.14585978,0.20121937
2025-07-01,0.16813244,0.1673884,0.21038385,0.10701625,0.14585978,0.20121937
2025-07-02,0.16813244,0.1673884,0.21038385,0.10701625,0.14585978,0.20121937
2025-07-03,0.16813244,0.1673884,0.21038385,0.10701625,0.14585978,0.20121937
2025-07-07,0.22957967,0.14448404,0.19332296,0.1054516,0.1296308,0.19753098
2025-07-08,0.22957967,0.14448404,0.19332296,0.1054516,0.1296308,0.19753098
2025-07-09,0.22957967,0.14448404,0.19332296,0.1054516,0.1296308,0.19753098
2025-07-10,0.22957967,0.14448404,0.19332296,0.1054516,0.1296308,0.19753098
2025-07-11,0.22957967,0.14448404,0.19332296,0.1054516,0.1296308,0.19753098
2025-07-14,0.19001274,0.18643428,0.19837247,0.11473565,0.12168985,0.18875505
2025-07-15,0.19001274,0.18643428,0.19837247,0.11473565,0.12168985,0.18875505
2025-07-16,0.19001274,0.18643428,0.19837247,0.11473565,0.12168985,0.18875505
2025-07-17,0.19001274,0.18643428,0.19837247,0.11473565,0.12168985,0.18875505
2025-07-18,0.19001274,0.18643428,0.19837247,0.11473565,0.12168985,0.18875505
2025-07-21,0.19428128,0.1698383,0.21572225,0.13331366,0.10277345,0.18407106
2025-07-22,0.19428128,0.1698383,0.21572225,0.13331366,0.10277345,0.18407106
2025-07-23,0.19428128,0.1698383,0.21572225,0.13331366,0.10277345,0.18407106
2025-07-24,0.19428128,0.1698383,0.21572225,0.13331366,0.10277345,0.18407106
2025-07-25,0.19428128,0.1698383,0.21572225,0.13331366,0.10277345,0.18407106
2025-07-28,0.23966996,0.19665363,0.17238969,0.1416099,0.09490235,0.15477444
2025-07-29,0.23966996,0.19665363,0.17238969,0.1416099,0.09490235,0.15477444
2025-07-30,0.23966996,0.19665363,0.17238969,0.1416099,0.09490235,0.15477444
2025-07-31,0.23966996,0.19665363,0.17238969,0.1416099,0.09490235,0.15477444
2025-08-01,0.23966996,0.19665363,0.17238969,0.1416099,0.09490235,0.15477444
2025-08-04,0.16181535,0.19818427,0.14338669,0.17395127,0.13473845,0.18792401
2025-08-05,0.16181535,0.19818427,0.14338669,0.17395127,0.13473845,0.18792401
2025-08-06,0.16181535,0.19818427,0.14338669,0.17395127,0.13473845,0.18792401
2025-08-07,0.16181535,0.19818427,0.14338669,0.17395127,0.13473845,0.18792401
2025-08-08,0.16181535,0.19818427,0.14338669,0.17395127,0.13473845,0.18792401
2025-08-11,0.18814641,0.19095027,0.15894867,0.19159576,0.09309468,0.17726414
2025-08-12,0.18814641,0.19095027,0.15894867,0.19159576,0.09309468,0.17726414
2025-08-13,0.18814641,0.19095027,0.15894867,0.19159576,0.09309468,0.17726414
2025-08-14,0.18814641,0.19095027,0.15894867,0.19159576,0.09309468,0.17726414
2025-08-15,0.18814641,0.19095027,0.15894867,0.19159576,0.09309468,0.17726414
2025-08-18,0.27206233,0.23467724,0.12536877,0.15457384,0.072821274,0.14049657
2025-08-19,0.27206233,0.23467724,0.12536877,0.15457384,0.072821274,0.14049657
2025-08-20,0.27206233,0.23467724,0.12536877,0.15457384,0.072821274,0.14049657
2025-08-21,0.27206233,0.23467724,0.12536877,0.15457384,0.072821274,0.14049657
2025-08-22,0.27206233,0.23467724,0.12536877,0.15457384,0.072821274,0.14049657
2025-08-25,0.2008001,0.20453869,0.14988363,0.19419312,0.11098514,0.1395993
2025-08-26,0.2008001,0.20453869,0.14988363,0.19419312,0.11098514,0.1395993
2025-08-27,0.2008001,0.20453869,0.14988363,0.19419312,0.11098514,0.1395993
2025-08-28,0.2008001,0.20453869,0.14988363,0.19419312,0.11098514,0.1395993
2025-08-29,0.2008001,0.20453869,0.14988363,0.19419312,0.11098514,0.1395993
2025-09-02,0.1794826,0.18991122,0.17776126,0.20184603,0.086793296,0.16420558
2025-09-03,0.1794826,0.18991122,0.17776126,0.20184603,0.086793296,0.16420558
2025-09-04,0.1794826,0.18991122,0.17776126,0.20184603,0.086793296,0.16420558
2025-09-05,0.1794826,0.18991122,0.17776126,0.20184603,0.086793296,0.16420558
2025-09-08,0.19753206,0.19464575,0.16841571,0.1877686,0.10376688,0.14787106
2025-09-09,0.19753206,0.19464575,0.16841571,0.1877686,0.10376688,0.14787106
2025-09-10,0.19753206,0.19464575,0.16841571,0.1877686,0.10376688,0.14787106
2025-09-11,0.19753206,0.19464575,0.16841571,0.1877686,0.10376688,0.14787106
2025-09-12,0.19753206,0.19464575,0.16841571,0.1877686,0.10376688,0.14787106
2025-09-15,0.16419417,0.21404007,0.122505985,0.24104926,0.10846516,0.14974535
2025-09-16,0.16419417,0.21404007,0.122505985,0.24104926,0.10846516,0.14974535
2025-09-17,0.16419417,0.21404007,0.122505985,0.24104926,0.10846516,0.14974535
2025-09-18,0.16419417,0.21404007,0.122505985,0.24104926,0.10846516,0.14974535
2025-09-19,0.16419417,0.21404007,0.122505985,0.24104926,0.10846516,0.14974535
2025-09-22,0.20034353,0.22515875,0.10696298,0.1844751,0.09143032,0.19162938
2025-09-23,0.20034353,0.22515875,0.10696298,0.1844751,0.09143032,0.19162938
2025-09-24,0.20034353,0.22515875,0.10696298,0.1844751,0.09143032,0.19162938
2025-09-25,0.20034353,0.22515875,0.10696298,0.1844751,0.09143032,0.19162938
2025-09-26,0.20034353,0.22515875,0.10696298,0.1844751,0.09143032,0.19162938
2025-09-29,0.20207551,0.21193533,0.1297329,0.21022937,0.08618438,0.15984246
2025-09-30,0.20207551,0.21193533,0.1297329,0.21022937,0.08618438,0.15984246
2025-10-01,0.20207551,0.21193533,0.1297329,0.21022937,0.08618438,0.15984246
2025-10-02,0.20207551,0.21193533,0.1297329,0.21022937,0.08618438,0.15984246
2025-10-03,0.20207551,0.21193533,0.1297329,0.21022937,0.08618438,0.15984246
2025-10-06,0.21594523,0.2145804,0.11986477,0.21622148,0.074493095,0.15889496
2025-10-07,0.21594523,0.2145804,0.11986477,0.21622148,0.074493095,0.15889496
2025-10-08,0.21594523,0.2145804,0.11986477,0.21622148,0.074493095,0.15889496
2025-10-09,0.21594523,0.2145804,0.11986477,0.21622148,0.074493095,0.15889496
2025-10-10,0.21594523,0.2145804,0.11986477,0.21622148,0.074493095,0.15889496
2025-10-13,0.18984412,0.22685689,0.104709566,0.22492816,0.09134547,0.16231582
2025-10-14,0.18984412,0.22685689,0.104709566,0.22492816,0.09134547,0.16231582
2025-10-15,0.18984412,0.22685689,0.104709566,0.22492816,0.09134547,0.16231582
2025-10-16,0.18984412,0.22685689,0.104709566,0.22492816,0.09134547,0.16231582
2025-10-17,0.18984412,0.22685689,0.104709566,0.22492816,0.09134547,0.16231582
2025-10-20,0.15828335,0.24073665,0.13847288,0.20176226,0.11213712,0.14860769
2025-10-21,0.15828335,0.24073665,0.13847288,0.20176226,0.11213712,0.14860769
2025-10-22,0.15828335,0.24073665,0.13847288,0.20176226,0.11213712,0.14860769
2025-10-23,0.15828335,0.24073665,0.13847288,0.20176226,0.11213712,0.14860769
2025-10-24,0.15828335,0.24073665,0.13847288,0.20176226,0.11213712,0.14860769
2025-10-27,0.18689014,0.2087188,0.1418514,0.21336825,0.10418344,0.14498793
2025-10-28,0.18689014,0.2087188,0.1418514,0.21336825,0.10418344,0.14498793
2025-10-29,0.18689014,0.2087188,0.1418514,0.21336825,0.10418344,0.14498793
2025-10-30,0.18689014,0.2087188,0.1418514,0.21336825,0.10418344,0.14498793
2025-10-31,0.18689014,0.2087188,0.1418514,0.21336825,0.10418344,0.14498793
2025-11-03,0.17715257,0.20057127,0.14062819,0.20218647,0.114202775,0.16525874
2025-11-04,0.17715257,0.20057127,0.14062819,0.20218647,0.114202775,0.16525874
2025-11-05,0.17715257,0.20057127,0.14062819,0.20218647,0.114202775,0.16525874
2025-11-06,0.17715257,0.20057127,0.14062819,0.20218647,0.114202775,0.16525874
2025-11-07,0.17715257,0.20057127,0.14062819,0.20218647,0.114202775,0.16525874
2025-11-10,0.20845881,0.1869485,0.114896156,0.2318226,0.087393105,0.17048089
2025-11-11,0.20845881,0.1869485,0.114896156,0.2318226,0.087393105,0.17048089
2025-11-12,0.20845881,0.1869485,0.114896156,0.2318226,0.087393105,0.17048089
2025-11-13,0.20845881,0.1869485,0.114896156,0.2318226,0.087393105,0.17048089
2025-11-14,0.20845881,0.1869485,0.114896156,0.2318226,0.087393105,0.17048089
2025-11-17,0.19213486,0.2485608,0.11580111,0.19398521,0.07633209,0.17318591
2025-11-18,0.19213486,0.2485608,0.11580111,0.19398521,0.07633209,0.17318591
2025-11-19,0.19213486,0.2485608,0.11580111,0.19398521,0.07633209,0.17318591
2025-11-20,0.19213486,0.2485608,0.11580111,0.19398521,0.07633209,0.17318591
2025-11-21,0.19213486,0.2485608,0.11580111,0.19398521,0.07633209,0.17318591
2025-11-24,0.18528815,0.20606828,0.11765535,0.22333492,0.107121326,0.16053191
2025-11-25,0.18528815,0.20606828,0.11765535,0.22333492,0.107121326,0.16053191
2025-11-26,0.18528815,0.20606828,0.11765535,0.22333492,0.107121326,0.16053191
2025-11-28,0.18528815,0.20606828,0.11765535,0.22333492,0.107121326,0.16053191
2025-12-01,0.19407976,0.22203846,0.11185415,0.23344113,0.09622196,0.14236458
2025-12-02,0.19407976,0.22203846,0.11185415,0.23344113,0.09622196,0.14236458
2025-12-03,0.19407976,0.22203846,0.11185415,0.23344113,0.09622196,0.14236458
2025-12-04,0.19407976,0.22203846,0.11185415,0.23344113,0.09622196,0.14236458
2025-12-05,0.19407976,0.22203846,0.11185415,0.23344113,0.09622196,0.14236458
2025-12-08,0.20038548,0.24777655,0.09657837,0.21897915,0.10455196,0.13172856
2025-12-09,0.20038548,0.24777655,0.09657837,0.21897915,0.10455196,0.13172856
2025-12-10,0.20038548,0.24777655,0.09657837,0.21897915,0.10455196,0.13172856
2025-12-11,0.20038548,0.24777655,0.09657837,0.21897915,0.10455196,0.13172856
2025-12-12,0.20038548,0.24777655,0.09657837,0.21897915,0.10455196,0.13172856
2025-12-15,0.16064382,0.24165659,0.10511584,0.24205546,0.11612364,0.13440473
2025-12-16,0.16064382,0.24165659,0.10511584,0.24205546,0.11612364,0.13440473
2025-12-17,0.16064382,0.24165659,0.10511584,0.24205546,0.11612364,0.13440473
2025-12-18,0.16064382,0.24165659,0.10511584,0.24205546,0.11612364,0.13440473
2025-12-19,0.16064382,0.24165659,0.10511584,0.24205546,0.11612364,0.13440473
2025-12-22,0.17673235,0.22344606,0.11059956,0.20126075,0.118369386,0.169592
2025-12-23,0.17673235,0.22344606,0.11059956,0.20126075,0.118369386,0.169592
2025-12-24,0.17673235,0.22344606,0.11059956,0.20126075,0.118369386,0.169592
2025-12-26,0.17673235,0.22344606,0.11059956,0.20126075,0.118369386,0.169592
2025-12-29,0.20985444,0.22991891,0.12307187,0.18413597,0.09373901,0.15927978
2025-12-30,0.20985444,0.22991891,0.12307187,0.18413597,0.09373901,0.15927978
2025-12-31,0.20985444,0.22991891,0.12307187,0.18413597,0.09373901,0.15927978
2026-01-02,0.20985444,0.22991891,0.12307187,0.18413597,0.09373901,0.15927978
2026-01-05,0.20384224,0.20005532,0.14753327,0.2248795,0.08162159,0.14206807
2026-01-06,0.20384224,0.20005532,0.14753327,0.2248795,0.08162159,0.14206807
2026-01-07,0.20384224,0.20005532,0.14753327,0.2248795,0.08162159,0.14206807
2026-01-08,0.20384224,0.20005532,0.14753327,0.2248795,0.08162159,0.14206807
2026-01-09,0.20384224,0.20005532,0.14753327,0.2248795,0.08162159,0.14206807
2026-01-12,0.20782101,0.20881742,0.1153058,0.24828786,0.077527344,0.14224045
2026-01-13,0.20782101,0.20881742,0.1153058,0.24828786,0.077527344,0.14224045
2026-01-14,0.20782101,0.20881742,0.1153058,0.24828786,0.077527344,0.14224045
2026-01-15,0.20782101,0.20881742,0.1153058,0.24828786,0.077527344,0.14224045
2026-01-16,0.20782101,0.20881742,0.1153058,0.24828786,0.077527344,0.14224045
2026-01-20,0.15804347,0.21033396,0.13295302,0.19579662,0.12641424,0.17645858
2026-01-21,0.15804347,0.21033396,0.13295302,0.19579662,0.12641424,0.17645858
2026-01-22,0.15804347,0.21033396,0.13295302,0.19579662,0.12641424,0.17645858
2026-01-23,0.15804347,0.21033396,0.13295302,0.19579662,0.12641424,0.17645858
2026-01-26,0.15654774,0.15674084,0.1432793,0.21392028,0.13468091,0.19483094
2026-01-27,0.15654774,0.15674084,0.1432793,0.21392028,0.13468091,0.19483094
2026-01-28,0.15654774,0.15674084,0.1432793,0.21392028,0.13468091,0.19483094
2026-01-29,0.15654774,0.15674084,0.1432793,0.21392028,0.13468091,0.19483094
2026-01-30,0.15654774,0.15674084,0.1432793,0.21392028,0.13468091,0.19483094
2026-02-02,0.16995837,0.20288445,0.11569386,0.18502446,0.13144985,0.19498903
2026-02-03,0.16995837,0.20288445,0.11569386,0.18502446,0.13144985,0.19498903
2026-02-04,0.16995837,0.20288445,0.11569386,0.18502446,0.13144985,0.19498903
2026-02-05,0.16995837,0.20288445,0.11569386,0.18502446,0.13144985,0.19498903
2026-02-06,0.16995837,0.20288445,0.11569386,0.18502446,0.13144985,0.19498903
2026-02-09,0.16164978,0.2221534,0.124006756,0.15751128,0.14855964,0.18611917
2026-02-10,0.16164978,0.2221534,0.124006756,0.15751128,0.14855964,0.18611917
2026-02-11,0.16164978,0.2221534,0.124006756,0.15751128,0.14855964,0.18611917
2026-02-12,0.16164978,0.2221534,0.124006756,0.15751128,0.14855964,0.18611917
2026-02-13,0.16164978,0.2221534,0.124006756,0.15751128,0.14855964,0.18611917
2026-02-17,0.20191447,0.19953573,0.13222708,0.10651369,0.1435326,0.21627647
2026-02-18,0.20191447,0.19953573,0.13222708,0.10651369,0.1435326,0.21627647
2026-02-19,0.20191447,0.19953573,0.13222708,0.10651369,0.1435326,0.21627647
2026-02-20,0.20191447,0.19953573,0.13222708,0.10651369,0.1435326,0.21627647
2026-02-23,0.15377949,0.1625912,0.17371826,0.11103016,0.17018189,0.22869895
2026-02-24,0.15377949,0.1625912,0.17371826,0.11103016,0.17018189,0.22869895
2026-02-25,0.15377949,0.1625912,0.17371826,0.11103016,0.17018189,0.22869895
2026-02-26,0.15377949,0.1625912,0.17371826,0.11103016,0.17018189,0.22869895
2026-02-27,0.15377949,0.1625912,0.17371826,0.11103016,0.17018189,0.22869895
2026-03-02,0.12486248,0.187097,0.16276309,0.15635364,0.17797075,0.19095303
2026-03-03,0.12486248,0.187097,0.16276309,0.15635364,0.17797075,0.19095303
2026-03-04,0.12486248,0.187097,0.16276309,0.15635364,0.17797075,0.19095303
2026-03-05,0.12486248,0.187097,0.16276309,0.15635364,0.17797075,0.19095303
2026-03-06,0.12486248,0.187097,0.16276309,0.15635364,0.17797075,0.19095303
2026-03-09,0.17792349,0.19577919,0.14708894,0.096643604,0.168587,0.21397781
2026-03-10,0.17792349,0.19577919,0.14708894,0.096643604,0.168587,0.21397781
2026-03-11,0.17792349,0.19577919,0.14708894,0.096643604,0.168587,0.21397781
2026-03-12,0.17792349,0.19577919,0.14708894,0.096643604,0.168587,0.21397781
2026-03-13,0.17792349,0.19577919,0.14708894,0.096643604,0.168587,0.21397781
2026-03-16,0.19489282,0.14922857,0.17014782,0.069507636,0.24187896,0.17434412
2026-03-17,0.19489282,0.14922857,0.17014782,0.069507636,0.24187896,0.17434412
2026-03-18,0.19489282,0.14922857,0.17014782,0.069507636,0.24187896,0.17434412
2026-03-19,0.19489282,0.14922857,0.17014782,0.069507636,0.24187896,0.17434412
2026-03-20,0.19489282,0.14922857,0.17014782,0.069507636,0.24187896,0.17434412
2026-03-23,0.13710158,0.16087852,0.2138896,0.08780364,0.19266932,0.20765744
2026-03-24,0.13710158,0.16087852,0.2138896,0.08780364,0.19266932,0.20765744
2026-03-25,0.13710158,0.16087852,0.2138896,0.08780364,0.19266932,0.20765744
2026-03-26,0.13710158,0.16087852,0.2138896,0.08780364,0.19266932,0.20765744
2026-03-27,0.13710158,0.16087852,0.2138896,0.08780364,0.19266932,0.20765744
2026-03-30,0.15323216,0.16177732,0.24216233,0.10337055,0.187399,0.15205859
2026-03-31,0.15323216,0.16177732,0.24216233,0.10337055,0.187399,0.15205859
2026-04-01,0.15323216,0.16177732,0.24216233,0.10337055,0.187399,0.15205859
2026-04-02,0.15323216,0.16177732,0.24216233,0.10337055,0.187399,0.15205859
2026-04-06,0.2258739,0.16347665,0.18512978,0.08900132,0.19766341,0.13885492
2026-04-07,0.2258739,0.16347665,0.18512978,0.08900132,0.19766341,0.13885492
2026-04-08,0.2258739,0.16347665,0.18512978,0.08900132,0.19766341,0.13885492
2026-04-09,0.2258739,0.16347665,0.18512978,0.08900132,0.19766341,0.13885492
2026-04-10,0.2258739,0.16347665,0.18512978,0.08900132,0.19766341,0.13885492
2026-04-13,0.1827637,0.16561332,0.16286507,0.077796735,0.22686064,0.18410054
2026-04-14,0.1827637,0.16561332,0.16286507,0.077796735,0.22686064,0.18410054
2026-04-15,0.1827637,0.16561332,0.16286507,0.077796735,0.22686064,0.18410054
2026-04-16,0.1827637,0.16561332,0.16286507,0.077796735,0.22686064,0.18410054
2026-04-17,0.1827637,0.16561332,0.16286507,0.077796735,0.22686064,0.18410054
2026-04-20,0.1569365,0.14010239,0.24520364,0.11124262,0.18149495,0.16501984
2026-04-21,0.1569365,0.14010239,0.24520364,0.11124262,0.18149495,0.16501984
2026-04-22,0.1569365,0.14010239,0.24520364,0.11124262,0.18149495,0.16501984
2026-04-23,0.1569365,0.14010239,0.24520364,0.11124262,0.18149495,0.16501984
2026-04-24,0.1569365,0.14010239,0.24520364,0.11124262,0.18149495,0.16501984
2026-04-27,0.23766953,0.17371997,0.20896794,0.10482511,0.13363524,0.1411822
2026-04-28,0.23766953,0.17371997,0.20896794,0.10482511,0.13363524,0.1411822
2026-04-29,0.23766953,0.17371997,0.20896794,0.10482511,0.13363524,0.1411822
2026-04-30,0.23766953,0.17371997,0.20896794,0.10482511,0.13363524,0.1411822
2026-05-01,0.23766953,0.17371997,0.20896794,0.10482511,0.13363524,0.1411822
2026-05-04,0.2534741,0.1481846,0.15706334,0.08153043,0.20296206,0.15678549
2026-05-05,0.2534741,0.1481846,0.15706334,0.08153043,0.20296206,0.15678549
2026-05-06,0.2534741,0.1481846,0.15706334,0.08153043,0.20296206,0.15678549
2026-05-07,0.2534741,0.1481846,0.15706334,0.08153043,0.20296206,0.15678549
