anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2024-12-24,0.30860758,0.26978716,0.19731648,0.22428876
2024-12-26,0.31497282,0.28929788,0.17601576,0.21971358
2024-12-27,0.3354314,0.2861863,0.15893337,0.21944891
2024-12-30,0.32352108,0.29455572,0.15477696,0.22714624
2024-12-31,0.33288348,0.2888126,0.14892824,0.22937572
2025-01-02,0.34171638,0.29735088,0.13713428,0.22379851
2025-01-03,0.336501,0.2922311,0.11277266,0.25849527
2025-01-06,0.30824387,0.29995668,0.11175896,0.28004053
2025-01-07,0.32055977,0.27053735,0.12549208,0.2834108
2025-01-08,0.32043633,0.2536079,0.11687238,0.30908337
2025-01-10,0.29576933,0.23244427,0.13022378,0.3415627
2025-01-13,0.3281849,0.21104416,0.13543703,0.32533395
2025-01-14,0.31359273,0.2140887,0.14578612,0.32653248
2025-01-15,0.2793962,0.18716466,0.17249362,0.3609455
2025-01-16,0.25275955,0.1819191,0.17160879,0.39371255
2025-01-17,0.23710406,0.18671246,0.17258199,0.40360147
2025-01-21,0.22833367,0.20561315,0.17772314,0.38833
2025-01-22,0.20440586,0.23568581,0.16339177,0.3965166
2025-01-23,0.19786322,0.22494291,0.17571497,0.40147892
2025-01-24,0.20040746,0.22805491,0.20494917,0.36658844
2025-01-27,0.1922943,0.25157085,0.20562102,0.35051385
2025-01-28,0.17229722,0.28271008,0.22037455,0.3246181
2025-01-29,0.17293668,0.28525662,0.22942407,0.3123826
2025-01-30,0.19555765,0.2935829,0.22363664,0.2872229
2025-01-31,0.1965223,0.32066652,0.1968201,0.28599107
2025-02-03,0.21110475,0.32141933,0.1872057,0.2802702
2025-02-04,0.2208539,0.32197338,0.17171675,0.285456
2025-02-05,0.23942035,0.3339233,0.1515227,0.2751336
2025-02-06,0.23467539,0.36605012,0.13953337,0.2597411
2025-02-07,0.26618156,0.34837285,0.119845785,0.2655998
2025-02-10,0.2866374,0.31921437,0.1180292,0.27611902
2025-02-11,0.29134232,0.3105945,0.12995598,0.26810718
2025-02-12,0.2998362,0.28305608,0.1281774,0.2889304
2025-02-13,0.29065707,0.2593514,0.12775733,0.32223415
2025-02-14,0.31917208,0.23468539,0.13516165,0.31098095
2025-02-18,0.2772328,0.23210318,0.14685042,0.34381366
2025-02-19,0.23600619,0.2581985,0.13717724,0.36861813
2025-02-20,0.22769712,0.23664275,0.14489816,0.390762
2025-02-21,0.24758296,0.20470032,0.17670889,0.37100783
2025-02-24,0.25602227,0.20331657,0.16750981,0.37315142
2025-02-25,0.26077494,0.2042598,0.16297576,0.37198952
2025-02-26,0.26235405,0.19798222,0.17532568,0.364338
2025-02-27,0.23940198,0.1998958,0.19337146,0.36733076
2025-02-28,0.2339136,0.21600898,0.2166539,0.33342355
2025-03-03,0.23085597,0.24446896,0.22979268,0.29488245
2025-03-04,0.20552438,0.26847118,0.25004518,0.2759593
2025-03-05,0.20776469,0.2636144,0.25564858,0.27297235
2025-03-06,0.22257285,0.24562064,0.27481806,0.25698844
2025-03-07,0.26362187,0.25061908,0.24770615,0.23805287
2025-03-10,0.29311287,0.2552599,0.217305,0.23432222
2025-03-11,0.31065503,0.27858827,0.19731139,0.21344525
2025-03-12,0.339893,0.2532074,0.1832862,0.22361338
2025-03-13,0.32418925,0.2545262,0.17386693,0.2474177
2025-03-14,0.31515533,0.24705213,0.167269,0.27052352
2025-03-17,0.31551227,0.2617416,0.15881807,0.26392806
2025-03-18,0.30512533,0.26425922,0.14017841,0.29043704
2025-03-19,0.3036744,0.24179904,0.15221904,0.30230755
2025-03-20,0.33578444,0.2320317,0.1448476,0.28733626
2025-03-21,0.31477058,0.2152742,0.15936626,0.31058902
2025-03-24,0.3088335,0.21287051,0.16520284,0.3130932
2025-03-25,0.29779422,0.21525247,0.16445534,0.3224979
2025-03-26,0.27857557,0.1938697,0.17883864,0.34871608
2025-03-27,0.2604539,0.2066734,0.17680289,0.3560698
2025-03-28,0.25928634,0.20211227,0.16981049,0.36879095
2025-03-31,0.2588931,0.2103876,0.17399637,0.35672286
2025-04-01,0.25775194,0.19738628,0.18661413,0.3582476
2025-04-02,0.2571785,0.19858131,0.19772245,0.34651774
2025-04-03,0.26609465,0.1962661,0.1958618,0.34177744
2025-04-04,0.268473,0.19101167,0.19530289,0.34521243
2025-04-07,0.25226498,0.24030384,0.20379378,0.30363733
2025-04-08,0.2515014,0.23477608,0.18955694,0.32416564
