anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_10,gate_patch_12
2025-09-02,0.14955461,0.18601526,0.2245292,0.22806147,0.21183942
2025-09-03,0.14927472,0.22784264,0.23961727,0.19023065,0.19303471
2025-09-04,0.17427926,0.20669733,0.23489247,0.23518361,0.14894739
2025-09-05,0.12407801,0.15503989,0.29278007,0.21986033,0.20824164
2025-09-08,0.15825698,0.22387047,0.19659719,0.23028201,0.19099335
2025-09-09,0.14846644,0.21158616,0.24406828,0.19544241,0.20043674
2025-09-10,0.110509306,0.20140299,0.31764582,0.19165984,0.17878203
2025-09-11,0.112546995,0.20527999,0.26030555,0.23774022,0.1841272
2025-09-12,0.12158601,0.19578654,0.25484657,0.25041643,0.17736453
2025-09-15,0.11309889,0.16785434,0.28843972,0.2723164,0.15829068
2025-09-16,0.120529436,0.19597095,0.25768802,0.23672113,0.18909049
2025-09-17,0.13356598,0.15461071,0.2242848,0.30754876,0.17998977
2025-09-18,0.13315171,0.18600616,0.23603716,0.2419243,0.20288064
2025-09-19,0.14931166,0.1923529,0.25170758,0.2512374,0.15539043
2025-09-22,0.14332512,0.20446631,0.2519251,0.22274368,0.17753983
2025-09-23,0.12070782,0.1811193,0.25977847,0.25026345,0.18813097
2025-09-24,0.13420285,0.21571296,0.24618511,0.22888632,0.1750127
2025-09-25,0.12656985,0.19358352,0.268991,0.24471211,0.16614357
2025-09-26,0.113217466,0.19853503,0.28954118,0.23320884,0.16549747
2025-09-29,0.11804752,0.19543833,0.26390472,0.25570986,0.16689964
2025-09-30,0.109546155,0.17743574,0.27457368,0.2564584,0.18198593
2025-10-01,0.11514791,0.180391,0.264626,0.2635237,0.17631134
2025-10-02,0.12628697,0.19152094,0.25987864,0.24878538,0.17352805
2025-10-03,0.1245844,0.17612486,0.24056458,0.27243116,0.18629499
2025-10-06,0.12154806,0.18076311,0.24344623,0.2406546,0.213588
2025-10-07,0.12745865,0.20772074,0.27429488,0.21622515,0.17430069
2025-10-08,0.112813175,0.2030974,0.2997041,0.20576882,0.17861637
2025-10-09,0.10643324,0.17195044,0.2659571,0.2690873,0.1865719
2025-10-10,0.11827649,0.18973102,0.24962495,0.27091458,0.17145298
2025-10-13,0.123497546,0.17196293,0.2682418,0.25827858,0.17801915
2025-10-14,0.121108286,0.17680982,0.273938,0.23055254,0.19759141
2025-10-15,0.1204092,0.20894724,0.23533747,0.22345984,0.21184617
2025-10-16,0.15019883,0.1837418,0.18932797,0.30771777,0.16901363
2025-10-17,0.15248406,0.1720775,0.22474603,0.2607245,0.18996793
2025-10-20,0.13758916,0.20327647,0.28010374,0.1926526,0.18637802
2025-10-21,0.1286628,0.22379264,0.27474537,0.19204815,0.180751
2025-10-22,0.09477942,0.1799184,0.30672005,0.2077788,0.21080332
2025-10-23,0.10511927,0.19135931,0.27502653,0.24118008,0.18731482
2025-10-24,0.13860564,0.18726686,0.24760239,0.25525856,0.17126657
2025-10-27,0.1506834,0.15094036,0.21206975,0.29455486,0.19175169
2025-10-28,0.1566374,0.17655955,0.19365442,0.23352727,0.23962136
2025-10-29,0.16678937,0.22895828,0.20784879,0.19838978,0.19801387
2025-10-30,0.1341954,0.21746258,0.28501204,0.1819289,0.18140095
2025-10-31,0.10459378,0.19418468,0.29746076,0.234171,0.16958974
2025-11-03,0.12878166,0.19754815,0.2542559,0.26710537,0.15230884
2025-11-04,0.12996602,0.16623913,0.25517613,0.27882347,0.16979526
2025-11-05,0.125511,0.18871185,0.26678082,0.23255248,0.18644373
2025-11-06,0.13438322,0.21859394,0.23494475,0.23955715,0.17252097
2025-11-07,0.11436648,0.18076518,0.26998278,0.2397263,0.19515918
2025-11-10,0.10261969,0.18860672,0.30227038,0.2329099,0.17359325
2025-11-11,0.12273484,0.20806862,0.26487252,0.25351834,0.15080571
2025-11-12,0.10348074,0.15202938,0.28934985,0.266361,0.18877897
2025-11-13,0.11020581,0.19524327,0.23186016,0.27501318,0.18767758
2025-11-14,0.13927293,0.2118945,0.2160735,0.2184497,0.2143094
2025-11-17,0.10473363,0.1682973,0.31402692,0.21377958,0.19916257
2025-11-18,0.12979053,0.20525953,0.21418683,0.25767934,0.19308381
2025-11-19,0.14228344,0.17991327,0.23028332,0.22286648,0.22465351
2025-11-20,0.14211757,0.16728334,0.2497576,0.2602303,0.18061109
2025-11-21,0.16523686,0.19187886,0.20115353,0.193132,0.24859875
2025-11-24,0.14422686,0.19619322,0.2521096,0.20131849,0.2061518
2025-11-25,0.15465374,0.2312584,0.20497338,0.21041882,0.19869566
2025-11-26,0.14559546,0.1782273,0.2428309,0.22805877,0.20528758
2025-11-28,0.15067585,0.20893373,0.2522077,0.23498772,0.15319492
2025-12-01,0.1630454,0.2131522,0.21318725,0.24458736,0.16602775
2025-12-02,0.13536423,0.19324557,0.26691487,0.20801805,0.19645731
2025-12-03,0.11311942,0.20567946,0.28232503,0.21857093,0.18030523
2025-12-04,0.10426123,0.20485352,0.30472136,0.21245258,0.17371133
2025-12-05,0.09713858,0.16713881,0.32070342,0.25806686,0.15695229
2025-12-08,0.11661369,0.17290044,0.24464478,0.2962725,0.16956858
2025-12-09,0.13252173,0.17111689,0.22506134,0.263675,0.20762506
2025-12-10,0.14685205,0.18928275,0.21475542,0.244226,0.2048839
2025-12-11,0.15739463,0.20901217,0.1910313,0.20740366,0.2351583
2025-12-12,0.16123964,0.2015481,0.21889682,0.23578468,0.18253078
2025-12-15,0.14940101,0.19735576,0.2526,0.21549354,0.18514974
2025-12-16,0.1259646,0.21607478,0.30877057,0.1736033,0.17558679
2025-12-17,0.12735388,0.21679981,0.2690614,0.22548237,0.16130246
2025-12-18,0.1108783,0.1652733,0.2621038,0.25186372,0.20988089
2025-12-19,0.13458444,0.18659359,0.2231805,0.27926907,0.17637247
2025-12-22,0.16568983,0.20637114,0.20565665,0.22775774,0.19452469
2025-12-23,0.14867,0.17956747,0.23561692,0.24547146,0.19067417
2025-12-24,0.12684032,0.20045014,0.23689137,0.22309828,0.2127199
2025-12-26,0.12535508,0.21116398,0.25434792,0.199341,0.20979199
2025-12-29,0.1275507,0.22193448,0.2778463,0.22265728,0.15001127
2025-12-30,0.10095613,0.1583727,0.313591,0.24892929,0.17815085
2025-12-31,0.10105531,0.1816758,0.2793279,0.26320758,0.17473342
2026-01-02,0.12044134,0.17703176,0.26771587,0.26151663,0.17329447
2026-01-05,0.139229,0.18360741,0.2113082,0.28699556,0.17885984
2026-01-06,0.12672219,0.15506762,0.21331021,0.2624594,0.24244063
2026-01-07,0.15714917,0.21972805,0.19479452,0.20311844,0.22520971
2026-01-08,0.11176089,0.18863046,0.32865357,0.17777406,0.19318092
2026-01-09,0.11730222,0.20421612,0.27188742,0.21159497,0.19499928
2026-01-12,0.11905392,0.1642909,0.25621307,0.2606224,0.19981964
2026-01-13,0.13790439,0.17333885,0.24075453,0.24204014,0.20596199
2026-01-14,0.15726665,0.17638527,0.22066507,0.2472456,0.19843741
2026-01-15,0.15909792,0.19646074,0.21548395,0.19470982,0.23424758
2026-01-16,0.15827496,0.19408602,0.21294716,0.21803117,0.21666065
2026-01-20,0.16155992,0.22254477,0.22362956,0.19056115,0.20170453
2026-01-21,0.13916655,0.18873319,0.29013383,0.20492917,0.17703727
2026-01-22,0.13745107,0.25130048,0.27154228,0.18794248,0.15176372
2026-01-23,0.13024339,0.1518766,0.28057298,0.22236696,0.21494001
2026-01-26,0.10406326,0.20242961,0.29614967,0.24908732,0.1482701
2026-01-27,0.14691399,0.22874191,0.1814697,0.25820303,0.18467134
2026-01-28,0.111374885,0.15685686,0.27690944,0.26008824,0.1947706
2026-01-29,0.14102256,0.23548178,0.223804,0.21521187,0.1844798
2026-01-30,0.11113557,0.17127304,0.29427314,0.20880428,0.21451391
2026-02-02,0.11113557,0.17127304,0.29427314,0.20880428,0.21451391
2026-02-03,0.1119351,0.16674158,0.30931655,0.19650745,0.2154993
2026-02-04,0.13561699,0.19140491,0.22840552,0.26382145,0.18075112
2026-02-05,0.14474393,0.15912433,0.23284572,0.25125262,0.21203339
2026-02-06,0.1586445,0.21377051,0.21390757,0.21079193,0.2028854
2026-02-09,0.15535314,0.21146001,0.23631085,0.18038121,0.21649475
2026-02-10,0.12424362,0.18721381,0.27475125,0.19622494,0.21756643
2026-02-11,0.13150302,0.2094574,0.23220772,0.23778266,0.18904921
2026-02-12,0.15118101,0.1677476,0.22938384,0.24427953,0.20740798
2026-02-13,0.14269273,0.17166696,0.27423167,0.23626345,0.1751452
2026-02-17,0.1620016,0.21943504,0.19192757,0.19205275,0.23458302
2026-02-18,0.14833075,0.18773952,0.21831688,0.23697677,0.20863605
2026-02-19,0.13932863,0.20858148,0.2577769,0.21114676,0.18316622
2026-02-20,0.16300286,0.19482349,0.22756849,0.24728741,0.16731782
2026-02-23,0.13515551,0.18078806,0.2882604,0.21334012,0.18245599
2026-02-24,0.1300235,0.200919,0.24676251,0.2415702,0.18072473
2026-02-25,0.12749395,0.20715795,0.23697801,0.22913088,0.19923922
2026-02-26,0.09919924,0.19153273,0.3158462,0.20918046,0.18424134
2026-02-27,0.11207264,0.20184146,0.29415447,0.2257008,0.16623057
2026-03-02,0.11174967,0.15811281,0.27879506,0.24606524,0.20527713
2026-03-03,0.13727456,0.18485776,0.22420706,0.25652763,0.19713295
2026-03-04,0.1571491,0.18195881,0.21719429,0.23138888,0.21230885
2026-03-05,0.15694538,0.19374573,0.21638179,0.21546933,0.21745776
2026-03-06,0.15109938,0.19048601,0.226263,0.19705948,0.23509207
2026-03-09,0.15462735,0.22624913,0.2341478,0.18631482,0.19866095
2026-03-10,0.14062974,0.19538987,0.27639082,0.20323785,0.18435183
2026-03-11,0.15782776,0.19292252,0.19480944,0.25199813,0.20244212
2026-03-12,0.15316552,0.17277396,0.25932658,0.23714188,0.1775921
2026-03-13,0.16530533,0.2155803,0.22738595,0.1981779,0.19355045
2026-03-16,0.12765662,0.20404285,0.2848029,0.17685041,0.20664719
2026-03-17,0.12502798,0.23275174,0.23913956,0.21416852,0.18891223
2026-03-18,0.12029937,0.18488456,0.28407732,0.24251275,0.16822596
2026-03-19,0.11429529,0.18113998,0.28889114,0.25810564,0.15756792
2026-03-20,0.11558117,0.18845056,0.26198778,0.24305324,0.19092721
2026-03-23,0.1109537,0.1818792,0.2537575,0.2380577,0.21535186
2026-03-24,0.113700226,0.17712529,0.28915736,0.21494828,0.20506878
2026-03-25,0.1402782,0.19770017,0.22998908,0.23473546,0.19729705
2026-03-26,0.16190049,0.17274836,0.20156023,0.26874706,0.19504397
2026-03-27,0.144372,0.17554274,0.22625501,0.21129042,0.24253975
2026-03-30,0.15692002,0.22758326,0.22210433,0.19121271,0.20217972
2026-03-31,0.1382428,0.1839449,0.25852478,0.19896099,0.2203265
2026-04-01,0.14022511,0.19001175,0.25508583,0.22856317,0.18611403
2026-04-02,0.17923345,0.20310701,0.17732121,0.26440477,0.17593363
2026-04-06,0.1531341,0.17900933,0.25444388,0.19748332,0.2159294
2026-04-07,0.13324466,0.22281751,0.2644972,0.20882168,0.17061894
2026-04-08,0.11805389,0.21701844,0.26838005,0.17593715,0.22061048
2026-04-09,0.115650944,0.18195884,0.2827471,0.27507606,0.14456707
2026-04-10,0.12901372,0.18718128,0.24896604,0.2547636,0.18007538
2026-04-13,0.14463916,0.19338632,0.22359513,0.26550582,0.17287354
2026-04-14,0.13126102,0.19763869,0.25062755,0.23529086,0.18518184
2026-04-15,0.110787384,0.1938102,0.26451328,0.20634876,0.22454034
2026-04-16,0.1184629,0.18915999,0.28956318,0.23516352,0.16765034
2026-04-17,0.1058165,0.17920376,0.32049078,0.19107209,0.20341685
2026-04-20,0.11309393,0.18836202,0.26066327,0.2746908,0.16319
2026-04-21,0.123695895,0.17390536,0.21967779,0.24888656,0.23383445
2026-04-22,0.13648643,0.16696648,0.23405044,0.2519413,0.21055532
2026-04-23,0.15092354,0.18117268,0.25053388,0.19628368,0.22108626
2026-04-24,0.16995417,0.20173813,0.2070765,0.21555737,0.20567378
2026-04-27,0.16053146,0.19338998,0.21776824,0.21009971,0.21821058
2026-04-28,0.16360453,0.21909134,0.21049535,0.20544901,0.20135973
2026-04-29,0.15089814,0.21457157,0.27188376,0.19678569,0.16586089
2026-04-30,0.105291344,0.16560115,0.34677023,0.19410016,0.18823716
2026-05-01,0.12112204,0.22777186,0.26892823,0.23618664,0.14599128
2026-05-04,0.14952993,0.18103005,0.20511927,0.29790267,0.16641816
2026-05-05,0.12948942,0.16379178,0.2543312,0.26321167,0.1891759
2026-05-06,0.14444189,0.21888122,0.24178584,0.2277134,0.16717763
2026-05-07,0.13167547,0.20352975,0.26001552,0.22075617,0.184023
