freq,patch_size,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0
halfday,8,5d,23,53.24313933297526,2553,547,548,14.694717407226562,2.3354203701019287,-0.0033522495561076,0.0490009231180593,0.5244810027418723,3.785454511642456,0.0759601891040802,25.150514602661133,3.5549585819244385,0.0357916999405872,0.0293478256087845,0.5155393053016454,3.548164129257202,0.0752401202917099,33.25347137451172,4.9973249435424805,-0.0736720209273775,0.0225953542869758,0.468978102189781,3.141045331954956,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
halfday,10,10d,41,104.92765833402518,2553,547,548,1.8539552688598633,0.8227600455284119,0.0272492827713095,-0.0561975113997495,0.4719937328632981,1.3561214208602903,0.1072988510131836,1.4483977556228638,0.6759123802185059,0.079552588203823,0.1498698199324665,0.5484460694698354,1.2072062492370603,0.1028362661600112,1.2095590829849243,0.7710685133934021,0.1085257449263944,0.0650803014816853,0.4854014598540146,1.0976730585098269,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
halfday,10,20d,18,47.23796937498264,2553,547,548,116.50100708007812,7.493687152862549,-0.0355807222363968,-0.1199636112258498,0.4669016842929886,10.630614280700684,0.153127834200859,80.07991027832031,5.242064476013184,-0.023822400774646,-0.0002767819026427,0.4771480804387568,8.943605422973633,0.141805037856102,80.48002624511719,5.796905994415283,0.0297417187061129,-0.0062234590590313,0.4908759124087591,8.97177791595459,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
halfday,10,5d,37,100.4715795830125,2553,547,548,0.0062480415217578,0.0578069016337394,-0.0049681607743167,-0.0441782766121215,0.490403446925186,0.0148792658001184,0.0759601891040802,0.0063241296447813,0.0586698688566684,-0.0677268269092057,-0.0632413655124099,0.5045703839122486,0.0173369329422712,0.0752401202917099,0.0063798772171139,0.0587154105305671,0.0945060628102061,0.0781286892557266,0.5383211678832117,0.0244269259274005,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
halfday,12,10d,55,92.84403591701994,2553,547,548,0.0131694432348012,0.0868882089853286,-0.0600764769619764,-0.1152006764934164,0.4743439091265178,0.032715231180191,0.1072988510131836,0.0179940946400165,0.108878269791603,-0.1589816234291239,-0.1264569308593229,0.4844606946983547,0.0479132421314716,0.1028362661600112,0.0213245768100023,0.1193271800875663,-0.0382407208269634,-0.0274216432353663,0.5109489051094891,0.0436781756579875,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
halfday,12,20d,58,101.2475612499984,2553,547,548,0.4036667346954345,0.3957245647907257,0.0409978898534681,0.1368954744081537,0.5538582060321191,0.6076270937919617,0.153127834200859,0.4944218695163727,0.4583558440208435,0.0861266850104188,0.0416745416658874,0.4954296160877514,0.5406880974769592,0.141805037856102,0.6745430827140808,0.6519584655761719,0.0335919904961235,0.0821337856843889,0.4671532846715328,0.523547351360321,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
halfday,12,5d,25,43.43806787498761,2553,547,548,4.493884563446045,1.4718527793884275,0.010410063261323,0.0555883079605476,0.5260477869173521,2.1192893981933594,0.0759601891040802,12.235992431640623,2.771144151687622,0.046298504475188,0.0567364020172304,0.5155393053016454,2.137190103530884,0.0752401202917099,19.70724105834961,4.02955436706543,-0.0446758311063742,0.0286056343787233,0.4744525547445255,2.0608627796173096,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
hourly,2,10d,60,263.84963900002185,2553,547,548,0.747687578201294,0.8138359189033508,0.1142622216360697,0.1209705278723048,0.4798276537406972,0.2842819690704345,0.1072988510131836,4.821165561676025,2.086873769760132,0.1850551550422144,0.2042958346835615,0.5137111517367459,0.6942415833473206,0.1028362661600112,9.064215660095217,2.9580981731414795,0.2423485869723595,0.2052268561978785,0.4835766423357664,0.5761752724647522,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
hourly,2,20d,20,88.56190587498713,2553,547,548,0.0397839918732643,0.1447676420211792,0.0529514211505379,0.0888303886826209,0.5315315315315315,0.1361549794673919,0.153127834200859,0.0684569701552391,0.1584499329328537,-0.0499073880785342,-0.1172100796171925,0.4661791590493601,0.1904893964529037,0.141805037856102,0.0475969091057777,0.1455694586038589,0.0442868903670257,0.2115782469803807,0.5456204379562044,0.1507388651371002,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
hourly,2,5d,50,216.4412618339993,2553,547,548,7.653063774108887,1.7829569578170776,-0.0172157068299312,-0.0013742759499103,0.490403446925186,2.2730729579925537,0.0759601891040802,2.7165677547454834,0.8789209723472595,-0.0799815722843265,-0.0268760716591618,0.5100548446069469,1.605007290840149,0.0752401202917099,4.244082927703857,1.4179104566574097,-0.0427050616476188,-0.1042051561536927,0.4251824817518248,1.7546353340148926,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
